ts,borrow_apr,stable_borrow_apr,utilization_rate,liquidity_rate
2025-05-20 12:00:00+00:00,0.04663886722378764,0.0,0.8446143677777778,0.035667161320903445
2025-05-20 18:00:00+00:00,0.04973273560479672,0.0,0.8508330541666667,0.038326521248600164
2025-05-21 00:00:00+00:00,0.045178917860202596,0.0,0.8464802822222223,0.035263029269410745
2025-05-21 06:00:00+00:00,0.04559116024314078,0.0,0.8379254906944444,0.03485886069890154
2025-05-21 12:00:00+00:00,0.047777564124763444,0.0,0.8366937208333334,0.036836982774061194
2025-05-21 18:00:00+00:00,0.048175789556037116,0.0,0.8392437219444444,0.0368237919649662
2025-05-22 00:00:00+00:00,0.05004930824775984,0.0,0.8371827088888888,0.03823422568949412
2025-05-22 06:00:00+00:00,0.0496868895895047,0.0,0.8410819097222223,0.03833749658959386
2025-05-22 12:00:00+00:00,0.044823608203240745,0.0,0.8161067002777778,0.033290102065643944
2025-05-22 18:00:00+00:00,0.04184141266324002,0.0,0.8120658627777778,0.030861004949676363
2025-05-23 00:00:00+00:00,0.04380333630642648,0.0,0.8114899356944444,0.0323370004038414
2025-05-23 06:00:00+00:00,0.043193863378381075,0.0,0.825325515,0.032372664021942964
2025-05-23 12:00:00+00:00,0.047790745395409805,0.0,0.8312276901388889,0.03604392372878136
2025-05-23 18:00:00+00:00,0.04973735769794376,0.0,0.8422145045833334,0.03798902210928132
2025-05-24 00:00:00+00:00,0.04262940115985292,0.0,0.8470311484722222,0.032720819410438556
2025-05-24 06:00:00+00:00,0.04846245674509548,0.0,0.84844675,0.037234949536436995
2025-05-24 12:00:00+00:00,0.04287144244199454,0.0,0.8507032218055556,0.03301243935597852
2025-05-24 18:00:00+00:00,0.04814656655185956,0.0,0.8514994426388889,0.037137614864716804
2025-05-25 00:00:00+00:00,0.04543908793205652,0.0,0.85151546,0.03501895916663508
2025-05-25 06:00:00+00:00,0.04524448736435286,0.0,0.8513569191666667,0.034894932505628105
2025-05-25 12:00:00+00:00,0.04844658367529904,0.0,0.8610592066666667,0.03775861641254394
2025-05-25 18:00:00+00:00,0.04916332355408082,0.0,0.87430205,0.038819474808495714
2025-05-26 00:00:00+00:00,0.04569935105731266,0.0,0.8606129356944444,0.03565438798636632
2025-05-26 06:00:00+00:00,0.04721662695224916,0.0,0.8441643869444444,0.036123594043441024
2025-05-26 12:00:00+00:00,0.04418862274620192,0.0,0.8414582143055556,0.03368817147141444
2025-05-26 18:00:00+00:00,0.04774754970084744,0.0,0.8424185276388889,0.0364106670766593
2025-05-27 00:00:00+00:00,0.04557232650008472,0.0,0.8394297233333333,0.034700448788620025
2025-05-27 06:00:00+00:00,0.04361030880197838,0.0,0.83561203,0.033060304159387564
2025-05-27 12:00:00+00:00,0.0469807492584354,0.0,0.8348708147222221,0.03557977697480244
2025-05-27 18:00:00+00:00,0.0419235839768169,0.0,0.8384903520833333,0.03181363359040926
2025-05-28 00:00:00+00:00,0.04522307251301616,0.0,0.8409628401388889,0.034471060632169565
2025-05-28 06:00:00+00:00,0.04515952755137436,0.0,0.8403908718055555,0.03435347659732428
2025-05-28 12:00:00+00:00,0.04359767134221132,0.0,0.8451784545833333,0.033492914935415403
2025-05-28 18:00:00+00:00,0.0486794240707491,0.0,0.8447430823611111,0.03726309659183628
2025-05-29 00:00:00+00:00,0.04356228352285914,0.0,0.8388982976388889,0.03321752369184906
2025-05-29 06:00:00+00:00,0.04583686616706468,0.0,0.8423681469444444,0.03508046105185536
2025-05-29 12:00:00+00:00,0.04943994313788204,0.0,0.8478558622222222,0.03804076627039902
2025-05-29 18:00:00+00:00,0.047007024448888796,0.0,0.8504469831944445,0.03619799157409836
2025-05-30 00:00:00+00:00,0.0469661947252809,0.0,0.8441997648611111,0.03593622801033162
2025-05-30 06:00:00+00:00,0.0461259909007011,0.0,0.8400904945833333,0.03512734410280116
2025-05-30 12:00:00+00:00,0.04425304159280742,0.0,0.8614608943055555,0.034490533385295424
2025-05-30 18:00:00+00:00,0.04849684647113736,0.0,0.8374856215277778,0.036864529929146524
2025-05-31 00:00:00+00:00,0.0461408475251493,0.0,0.8298599877777778,0.0347442632172861
2025-05-31 06:00:00+00:00,0.050136662996510165,0.0,0.8310425731944444,0.037801678046063575
